CollectionSurveyKey,CollectionUnitKey,ScbId,VeNr,CUParentStatusCode,CUStatusCode,IndustryCode,PopulationSize,SampleSize,Stratum,AnnualTurnoverTotal,AnnualTurnoverDomestic,AnnualInventories,Netto,IndHandTj,SampleOccasion,Bgrupp
3,3428990,,1677749,00,002,08120,36,5,080000001,17002.1229210362,17002.1229210362,0,1,,2023,08000
3,3428991,,1678861,00,002,33120,181,17,330000003,51312.1775622291,51312.1775622291,0,1,,2023,33000
3,3428992,,1679703,00,002,25500,889,29,255XX0001,11706.4486004654,11704.4486004654,0,1,,2023,255XX
3,3428993,,1682640,00,002,25620,889,29,255XX0001,10496.8553605960,10251.8553605960,0,1,,2023,255XX
3,3428994,,1683051,00,002,16231,48,12,162000003,133991.2300860760,133991.2300860760,0,1,,2023,16200
3,3428995,,1683473,00,002,25610,889,29,255XX0001,18107.5544802659,12643.5544802659,0,1,,2023,255XX
3,3428996,,1683523,00,002,25290,150,10,251XX0001,25195.3984442253,24393.3984442253,0,1,,2023,251XX
3,3428997,,1683564,00,002,25620,618,68,255XX0002,25727.2374490407,25093.2374490407,0,1,,2023,255XX
3,3428998,,1684075,00,002,33120,1019,15,330000001,2304.4163593603,2304.4163593603,0,1,,2023,33000
3,3428999,,1684554,00,002,25620,889,29,255XX0001,22054.7640467396,11702.7640467396,0,1,,2023,255XX
3,3429000,,1684851,00,002,25120,64,16,251XX0003,96383.0907050691,69574.0907050691,0,1,,2023,251XX
3,3429001,,1684877,00,002,13990,87,5,139000001,5504.9218901451,5504.9218901451,0,1,,2023,13900
3,3429002,,1684893,00,002,10710,203,21,100000001,27946.7531843841,27946.7531843841,0,1,,2023,10000
3,3429003,,1688076,00,002,25620,618,68,255XX0002,47015.1579425712,47015.1579425712,0,1,,2023,255XX
3,3429004,,1688126,00,002,25620,618,68,255XX0002,45762.4145011754,45644.4145011754,0,1,,2023,255XX
3,3429005,,1689470,00,002,10710,203,21,100000001,39988.2052701601,39988.2052701601,0,1,,2023,10000
3,3429006,,1689769,00,002,28220,173,28,280000001,80297.9029915948,28753.9029915948,0,1,,2023,28000
3,3429007,,1690791,00,002,08110,47,5,080000002,24125.2686356229,10003.2686356229,0,1,,2023,08000
3,3429008,,1691120,00,002,13300,35,5,131XX0001,3212.4671436486,2920.4671436486,0,1,,2023,131XX
3,3429009,,1691344,00,002,25620,889,29,255XX0001,10880.8988059152,10371.8988059152,0,1,,2023,255XX
3,3429010,,1691658,00,002,27400,64,9,271XX0001,57673.4261244952,6683.4261244952,0,1,,2023,271XX
3,3429011,,1691955,00,002,31090,93,7,310000002,32171.8258363526,32171.8258363526,0,1,,2023,31000
3,3429012,,1692524,00,002,10130,203,21,100000001,32022.8069514977,32022.8069514977,0,1,,2023,10000
3,3429013,,1695907,00,002,25620,889,29,255XX0001,11411.7125210923,11411.7125210923,0,1,,2023,255XX
3,3429014,,1697358,00,002,22230,139,12,220000001,33017.4467253808,32700.4467253808,0,1,,2023,22000
3,3429015,,1699248,00,002,31090,28,10,310000004,150216.1962745610,9194.1962745618,0,1,,2023,31000
3,3429016,,1699537,00,002,28950,173,28,280000001,71062.3741634533,817.3741634533,0,1,,2023,28000
3,3429017,,1701333,00,002,25620,618,68,255XX0002,28247.7756941629,28235.7756941629,0,1,,2023,255XX
3,3429018,,1702331,00,002,25999,889,29,255XX0001,13646.6828900858,64.6828900858,0,1,,2023,255XX
3,3429019,,1702984,00,002,28220,173,28,280000001,70372.7927330165,62743.7927330165,0,1,,2023,28000
3,3429020,,1703065,00,002,13922,57,5,139000002,12667.0177897114,12667.0177897114,0,1,,2023,13900
3,3429021,,1703081,00,002,25620,618,68,255XX0002,53298.0617556561,50498.0617556561,0,1,,2023,255XX
3,3429022,,1703420,00,002,31090,184,6,310000001,8432.9016737714,8411.9016737714,0,1,,2023,31000
3,3429023,,1704030,00,002,25500,889,29,255XX0001,14064.1964931506,14064.1964931506,0,1,,2023,255XX
3,3429024,,1706910,00,002,18130,62,5,180000003,25796.0446535972,24464.0446535972,0,1,,2023,18000
3,3429025,,1707082,00,002,25620,202,56,255XX0003,151380.8984700790,131806.8984700790,0,1,,2023,255XX
3,3429026,,1707090,00,002,33120,416,15,330000002,21303.0384401657,21276.0384401657,0,1,,2023,33000
3,3429027,,1708320,00,002,22210,139,12,220000001,31380.4659215474,31380.4659215474,0,1,,2023,22000
3,3429028,,1709781,00,002,25620,889,29,255XX0001,14562.7837389265,14562.7837389265,0,1,,2023,255XX
3,3429029,,1710417,00,002,33200,1019,15,330000001,2274.8276699953,2274.8276699953,0,1,,2023,33000
3,3429030,,1711399,00,002,22190,139,12,220000001,22417.3062422118,19601.3062422118,0,1,,2023,22000
3,3429031,,1714336,00,002,25110,150,10,251XX0001,22664.1553215730,15497.1553215730,0,1,,2023,251XX
3,3429032,,1714575,00,002,32990,175,5,321XX0002,7901.1472008180,7901.1472008180,0,1,,2023,321XX
3,3429033,,1714708,00,002,25620,202,56,255XX0003,131656.7901250300,131656.7901250300,0,1,,2023,255XX
3,3429034,,1714856,00,002,25620,889,29,255XX0001,19614.2207157610,1114.2207157610,0,1,,2023,255XX
3,3429035,,1715390,00,002,32120,175,5,321XX0002,4029.6994486060,4027.6994486060,0,1,,2023,321XX
3,3429036,,1715655,00,002,25610,889,29,255XX0001,16685.8760399250,16685.8760399250,0,1,,2023,255XX
3,3429037,,1715895,00,002,16291,189,5,162000001,20190.9202979885,17277.9202979885,0,1,,2023,16200
3,3429038,,1716596,00,002,16239,191,27,162000002,23605.9159227831,23605.9159227831,0,1,,2023,16200
3,3429039,,1717164,00,002,25999,202,56,255XX0003,150062.8357804990,59107.8357804996,0,1,,2023,255XX
3,3429040,,1719186,00,002,25620,889,29,255XX0001,11635.4333979050,11635.4333979050,0,1,,2023,255XX
3,3429041,,1719269,00,002,25620,618,68,255XX0002,32773.2250512578,32773.2250512578,0,1,,2023,255XX
3,3429042,,1720192,00,002,32910,175,5,321XX0002,6605.7835347920,6480.7835347920,0,1,,2023,321XX
3,3429043,,1720283,00,002,33200,181,17,330000003,52655.4485873366,50184.4485873366,0,1,,2023,33000
3,3429044,,1720333,00,002,32502,71,5,325000001,16258.1208300907,16258.1208300907,0,1,,2023,32500
3,3429045,,1721596,00,002,25620,618,68,255XX0002,56454.2509274540,54976.2509274540,0,1,,2023,255XX
3,3429046,,1726181,00,002,25500,889,29,255XX0001,10709.3384990196,10709.3384990196,0,1,,2023,255XX
3,3429047,,1726348,00,002,25110,150,10,251XX0001,30126.2847341257,24709.2847341257,0,1,,2023,251XX
3,3429048,,1726991,00,002,16231,191,27,162000002,22831.1280424689,22094.1280424689,0,1,,2023,16200
3,3429049,,1731041,00,002,32120,175,5,321XX0002,5258.7472202005,5258.7472202005,0,1,,2023,321XX
3,3429050,,1732106,00,002,33120,1019,15,330000001,8397.0139804717,8397.0139804717,0,1,,2023,33000
3,3429051,,1732718,00,002,25110,64,16,251XX0003,185267.8182637310,185267.8182637310,0,1,,2023,251XX
3,3429052,,1735281,00,002,18130,62,5,180000003,33050.6787836140,25861.6787836140,0,1,,2023,18000
3,3429053,,1737881,00,002,25620,618,68,255XX0002,39172.6933411930,38918.6933411930,0,1,,2023,255XX
3,3429054,,1737949,00,002,22210,109,21,220000002,83070.5616717543,55356.5616717543,0,1,,2023,22000
3,3429055,,1738038,00,002,22230,109,21,220000002,87259.3420506087,87259.3420506087,0,1,,2023,22000
3,3429056,,1738137,00,002,25110,71,7,251XX0002,81657.0398681948,81385.0398681948,0,1,,2023,251XX
3,3429057,,1742303,00,002,25620,889,29,255XX0001,9085.0955534677,8756.0955534677,0,1,,2023,255XX
3,3429058,,1742691,00,002,18122,274,5,180000001,4722.2519917950,4722.2519917950,0,1,,2023,18000
3,3429059,,1742782,00,002,31090,184,6,310000001,20746.1996114366,20746.1996114366,0,1,,2023,31000
3,3429060,,1742824,00,002,25620,618,68,255XX0002,48667.7146896876,47629.7146896876,0,1,,2023,255XX
3,3429061,,1743335,00,002,32990,61,5,321XX0003,25691.3994362950,14308.3994362950,0,1,,2023,321XX
3,3429062,,1744358,00,002,25999,618,68,255XX0002,72941.5961916072,55157.5961916072,0,1,,2023,255XX
3,3429063,,1745959,00,002,25620,618,68,255XX0002,37821.1025158909,37780.1025158909,0,1,,2023,255XX
3,3429064,,1747062,00,002,33120,1019,15,330000001,3836.1963626826,3836.1963626826,0,1,,2023,33000
3,3429065,,1748235,00,002,18122,127,5,180000002,21724.3461484495,19517.3461484495,0,1,,2023,18000
3,3429066,,1748391,00,002,18122,274,5,180000001,5077.9921769187,5077.9921769187,0,1,,2023,18000
3,3429067,,1750751,00,002,25610,889,29,255XX0001,14843.7146934688,14831.7146934688,0,1,,2023,255XX
3,3429068,,1752070,00,002,17219,36,13,172000001,71919.1812785612,54472.1812785612,0,1,,2023,17200
3,3429069,,1752294,00,002,33200,181,17,330000003,64071.1077641251,61903.1077641251,0,1,,2023,33000
3,3429070,,1754753,00,002,25930,889,29,255XX0001,22980.8209379030,18128.8209379030,0,1,,2023,255XX
3,3429071,,1756071,00,002,16291,191,27,162000002,62520.0937549762,62520.0937549762,0,1,,2023,16200
3,3429072,,1756170,00,002,25620,889,29,255XX0001,8323.0869490566,8302.0869490566,0,1,,2023,255XX
3,3429073,,1756584,00,002,33120,1019,15,330000001,3053.9633683035,3053.9633683035,0,1,,2023,33000
3,3429074,,1757475,00,002,25930,889,29,255XX0001,11321.1670742379,11321.1670742379,0,1,,2023,255XX
3,3429075,,1758671,00,002,25620,889,29,255XX0001,18534.0699304527,18361.0699304527,0,1,,2023,255XX
3,3429076,,1759257,00,002,25620,618,68,255XX0002,25084.8322925429,25049.8322925429,0,1,,2023,255XX
3,3429077,,1761964,00,002,14190,186,5,140000001,1056.8118786059,1056.8118786059,0,1,,2023,14000
3,3429078,,1762657,00,002,30920,13,5,309000001,21187.4327878067,17315.4327878067,0,1,,2023,30900
3,3429079,,1763648,00,002,32300,175,5,321XX0002,6526.0130455010,6526.0130455010,0,1,,2023,321XX
3,3429080,,1766682,00,002,22290,139,12,220000001,45174.9892273401,32794.9892273401,0,1,,2023,22000
3,3429081,,1766716,00,002,25730,618,68,255XX0002,23688.4951639311,23337.4951639311,0,1,,2023,255XX
3,3429082,,1766781,00,002,25999,202,56,255XX0003,143824.3470193120,96345.3470193127,0,1,,2023,255XX
3,3429083,,1767482,00,002,32990,29,5,321XX0004,52118.1934450689,33356.1934450689,0,1,,2023,321XX
3,3429084,,1768837,00,002,25620,618,68,255XX0002,56978.1860755275,56847.1860755275,0,1,,2023,255XX
3,3429085,,1769959,00,002,25940,889,29,255XX0001,13153.6057163612,6011.6057163612,0,1,,2023,255XX
3,3429086,,1771930,00,002,25620,889,29,255XX0001,17103.3954683126,16803.3954683126,0,1,,2023,255XX
3,3429087,,1772284,00,002,25620,618,68,255XX0002,40855.6196120417,40849.6196120417,0,1,,2023,255XX
3,3429088,,1773027,00,002,22210,109,21,220000002,56269.8847694963,41942.8847694963,0,1,,2023,22000
3,3429089,,1774447,00,002,25110,150,10,251XX0001,44160.5684553420,44160.5684553420,0,1,,2023,251XX
3,3429090,,1775675,00,002,25999,618,68,255XX0002,34513.1398272599,34442.1398272599,0,1,,2023,255XX
3,3429091,,1777689,00,002,25620,889,29,255XX0001,13374.5332279778,13374.5332279778,0,1,,2023,255XX
3,3429092,,1778141,00,002,31090,184,6,310000001,12213.1772825219,11707.1772825219,0,1,,2023,31000
3,3431445,,19603901,00,002,31090,28,10,310000004,188461.0851325560,128638.0851325560,0,1,,2023,31000
3,3431446,,19606904,00,002,28250,173,28,280000001,87936.6118804622,2456.6118804622,0,1,,2023,28000
3,3431447,,19608652,00,002,33120,416,15,330000002,12209.2434525043,12131.2434525043,0,1,,2023,33000
3,3431448,,19608660,00,002,33120,1019,15,330000001,3591.9108720475,3591.9108720475,0,1,,2023,33000
3,3431449,,19630276,00,002,10320,129,57,100000002,95150.9038773698,94403.9038773698,0,1,,2023,10000
3,3431450,,19630615,00,002,25620,889,29,255XX0001,8500.1160202015,8500.1160202015,0,1,,2023,255XX
3,3431451,,19646348,00,002,10850,203,21,100000001,44602.1886305175,44602.1886305175,0,1,,2023,10000
3,3431452,,19650324,00,002,33120,1019,15,330000001,2309.2593190053,2309.2593190053,0,1,,2023,33000
3,3431453,,19650704,00,002,33120,416,15,330000002,12660.2618575652,12539.2618575652,0,1,,2023,33000
3,3431454,,19650886,00,002,33120,1019,15,330000001,6957.8570824070,6957.8570824070,0,1,,2023,33000
3,3431455,,19668300,00,002,33190,1019,15,330000001,5299.7809013734,5299.7809013734,0,1,,2023,33000
3,3431456,,19668540,00,002,10120,203,21,100000001,41718.3429515188,14253.3429515188,0,1,,2023,10000
3,3431457,,19672948,00,002,33150,1019,15,330000001,4604.7968768000,4604.7968768000,0,1,,2023,33000
3,3431458,,19690577,00,002,33120,416,15,330000002,11021.4075052661,11021.4075052661,0,1,,2023,33000
3,3431459,,19690650,00,002,25620,889,29,255XX0001,10894.3599619399,10894.3599619399,0,1,,2023,255XX
3,3431460,,19690775,00,002,33200,1019,15,330000001,6403.5000764395,6403.5000764395,0,1,,2023,33000
3,3431461,,19692029,00,002,26510,33,5,265XX0001,55777.6147471481,9308.6147471481,0,1,,2023,265XX
3,3431462,,19713189,00,002,33110,181,17,330000003,72610.4705030244,72524.4705030244,0,1,,2023,33000
3,3431463,,19730118,00,002,25120,150,10,251XX0001,27820.1849808814,27654.1849808814,0,1,,2023,251XX
3,3431464,,19731074,00,002,14130,48,5,140000002,2524.0685070768,2524.0685070768,0,1,,2023,14000
3,3431465,,19731108,00,002,32300,175,5,321XX0002,9977.6885828358,9977.6885828358,0,1,,2023,321XX
3,3431466,,19732569,00,002,16231,191,27,162000002,25037.0947874930,25028.0947874930,0,1,,2023,16200
3,3431467,,19753011,00,002,18122,274,5,180000001,4005.0201450258,4005.0201450258,0,1,,2023,18000
3,3431468,,19754407,00,002,33120,1019,15,330000001,2385.4998272871,2385.4998272871,0,1,,2023,33000
3,3431469,,19754779,00,002,33120,1019,15,330000001,4339.8350815522,4339.8350815522,0,1,,2023,33000
3,3431470,,19756527,00,002,25620,889,29,255XX0001,9174.9572611392,9174.9572611392,0,1,,2023,255XX
3,3431471,,19775105,00,002,33120,416,15,330000002,13173.4134579551,13173.4134579551,0,1,,2023,33000
3,3431472,,19775873,00,002,32300,175,5,321XX0002,7970.9849000503,422.9849000503,0,1,,2023,321XX
3,3431473,,19777523,00,002,18122,274,5,180000001,2802.6333109563,2802.6333109563,0,1,,2023,18000
3,3431474,,19778380,00,002,32990,210,5,321XX0001,2596.8615788765,2596.8615788765,0,1,,2023,321XX
3,3431475,,19795210,00,002,32120,175,5,321XX0002,3662.2572542897,3662.2572542897,0,1,,2023,321XX
3,3431476,,19795293,00,002,18122,274,5,180000001,4744.7941843580,4501.7941843580,0,1,,2023,18000
3,3431477,,19796408,00,002,25610,202,56,255XX0003,81012.4071890147,79142.4071890147,0,1,,2023,255XX
3,3431478,,19796671,00,002,32120,210,5,321XX0001,2173.3286542544,2173.3286542544,0,1,,2023,321XX
3,3431479,,19797166,00,002,33120,1019,15,330000001,3595.4072549206,2505.4072549206,0,1,,2023,33000
3,3431480,,19807932,00,002,13922,26,5,139000003,38190.6205981877,35104.6205981877,0,1,,2023,13900
3,3431481,,19810274,00,002,31022,184,6,310000001,12676.5482528843,12676.5482528843,0,1,,2023,31000
3,3431482,,19817857,00,002,25620,618,68,255XX0002,24067.6525394680,24067.6525394680,0,1,,2023,255XX
3,3431483,,19819879,00,002,25610,618,68,255XX0002,37901.4367321771,37794.4367321771,0,1,,2023,255XX
3,3431484,,19830660,00,002,33120,1019,15,330000001,6632.7018218682,6632.7018218682,0,1,,2023,33000
3,3431485,,19831031,00,002,18122,62,5,180000003,39130.9227301483,39118.9227301483,0,1,,2023,18000
3,3431486,,19843838,00,002,14200,48,5,140000002,3614.9692956945,3614.9692956945,0,1,,2023,14000
3,3431487,,19844240,00,002,25620,618,68,255XX0002,73681.8303966754,65201.8303966754,0,1,,2023,255XX
3,3431488,,19844455,00,002,25500,889,29,255XX0001,14702.1164022775,14702.1164022775,0,1,,2023,255XX
3,3431489,,19848563,00,002,18122,274,5,180000001,2947.8085739814,2947.8085739814,0,1,,2023,18000
3,3431490,,19857820,00,002,33120,181,17,330000003,28144.4800401507,28144.4800401507,0,1,,2023,33000
3,3431491,,19858562,00,002,33120,1019,15,330000001,3742.7423469563,3137.7423469563,0,1,,2023,33000
3,3431492,,19859040,00,002,33120,1019,15,330000001,4683.1297093025,4665.1297093025,0,1,,2023,33000
3,3431493,,19873975,00,002,33150,1019,15,330000001,7462.8334949238,7462.8334949238,0,1,,2023,33000
3,3431494,,19875780,00,002,18122,274,5,180000001,4569.9767894318,4569.9767894318,0,1,,2023,18000
3,3431495,,19877448,00,002,32990,175,5,321XX0002,3906.2012062264,3883.2012062264,0,1,,2023,321XX
3,3431496,,19889922,00,002,33120,416,15,330000002,15371.5905277453,15371.5905277453,0,1,,2023,33000
3,3431497,,19891043,00,002,33120,1019,15,330000001,6777.3805879477,6653.3805879477,0,1,,2023,33000
3,3431498,,19893825,00,002,33120,181,17,330000003,27843.1488939537,27843.1488939537,0,1,,2023,33000
3,3431499,,19893874,00,002,14130,186,5,140000001,1956.0485022169,1956.0485022169,0,1,,2023,14000
3,3431500,,19906353,00,002,25620,618,68,255XX0002,59511.7490175516,59282.7490175516,0,1,,2023,255XX
3,3431501,,19907963,00,002,18122,62,5,180000003,29781.7249527396,19693.7249527396,0,1,,2023,18000
3,3431502,,19908219,00,002,33120,1019,15,330000001,8319.0416804616,8319.0416804616,0,1,,2023,33000
3,3431503,,19908714,00,002,18130,274,5,180000001,3148.2071127971,3148.2071127971,0,1,,2023,18000
3,3431504,,19908904,00,002,33120,1019,15,330000001,3346.8888839834,3346.8888839834,0,1,,2023,33000
3,3431505,,19909134,00,002,33120,1019,15,330000001,3356.6774446028,3356.6774446028,0,1,,2023,33000
3,3431506,,19909340,00,002,25620,889,29,255XX0001,9223.7139891983,9223.7139891983,0,1,,2023,255XX
3,3431507,,19910033,00,002,32120,210,5,321XX0001,2160.3875745287,2160.3875745287,0,1,,2023,321XX
3,3431508,,19922814,00,002,10710,203,21,100000001,31801.8368163014,31801.8368163014,0,1,,2023,10000
3,3431509,,19940071,00,002,33120,181,17,330000003,31829.1811843257,31829.1811843257,0,1,,2023,33000
3,3431510,,19940337,00,002,33150,1019,15,330000001,3883.2210267243,3883.2210267243,0,1,,2023,33000
3,3431511,,19942515,00,002,10390,203,21,100000001,45386.5262647684,45386.5262647684,0,1,,2023,10000
3,3431512,,19943836,00,002,25620,889,29,255XX0001,8834.5155486512,7777.5155486512,0,1,,2023,255XX
3,3431513,,19944180,00,002,14130,186,5,140000001,1682.8325121299,1682.8325121299,0,1,,2023,14000
3,3431514,,19944560,00,002,25620,889,29,255XX0001,8845.6409785338,8845.6409785338,0,1,,2023,255XX
3,3431515,,19952803,00,002,33120,1019,15,330000001,2545.3618670795,2545.3618670795,0,1,,2023,33000
3,3431516,,19958958,00,002,33200,1019,15,330000001,2802.0077638814,2802.0077638814,0,1,,2023,33000
3,3431517,,19959972,00,002,25620,618,68,255XX0002,31868.8136516921,31812.8136516921,0,1,,2023,255XX
3,3431518,,19961523,00,002,33120,1019,15,330000001,4158.4555542077,4158.4555542077,0,1,,2023,33000
3,3431519,,19972124,00,002,14190,48,5,140000002,4278.8756430435,3398.8756430435,0,1,,2023,14000
3,3431520,,19974831,00,002,16233,189,5,162000001,15548.7452792863,15548.7452792863,0,1,,2023,16200
3,3431521,,19975812,00,002,32300,175,5,321XX0002,4831.2002798576,2213.2002798576,0,1,,2023,321XX
3,3431522,,19977099,00,002,33120,416,15,330000002,12878.5335730365,12863.5335730365,0,1,,2023,33000
3,3431523,,19985456,00,002,32120,210,5,321XX0001,1400.5214423629,1400.5214423629,0,1,,2023,321XX
3,3431524,,19997139,00,002,16291,189,5,162000001,12038.0268980108,12038.0268980108,0,1,,2023,16200
3,3431525,,20010955,00,002,18122,274,5,180000001,2964.6164984804,2964.6164984804,0,1,,2023,18000
3,3431526,,20011375,00,002,16239,189,5,162000001,14202.2029790768,14096.2029790768,0,1,,2023,16200
3,3431527,,20028957,00,002,32300,175,5,321XX0002,8877.2575050907,1741.2575050907,0,1,,2023,321XX
3,3431528,,20030771,00,002,33120,1019,15,330000001,4611.0088597235,4611.0088597235,0,1,,2023,33000
3,3431529,,20032835,00,002,25999,889,29,255XX0001,22966.4772916690,22931.4772916690,0,1,,2023,255XX
3,3431530,,20032843,00,002,33120,181,17,330000003,27557.2314273777,27557.2314273777,0,1,,2023,33000
3,3431531,,20033841,00,002,32120,210,5,321XX0001,1343.1176485794,1343.1176485794,0,1,,2023,321XX
3,3431532,,20034443,00,002,33150,1019,15,330000001,2123.9597044991,2123.9597044991,0,1,,2023,33000
3,3431533,,20067104,00,002,33120,1019,15,330000001,4098.3713264155,4098.3713264155,0,1,,2023,33000
3,3431534,,20067781,00,002,33120,1019,15,330000001,8157.5908375570,6971.5908375570,0,1,,2023,33000
3,3431535,,20079752,00,002,33120,416,15,330000002,19639.5889250375,18449.5889250375,0,1,,2023,33000
3,3431536,,20082053,00,002,32400,210,5,321XX0001,2314.3817107535,978.3817107535,0,1,,2023,321XX
3,3431537,,20083689,00,002,33120,181,17,330000003,27634.4036701237,27161.4036701237,0,1,,2023,33000
3,3431538,,20086146,00,002,13300,35,5,131XX0001,5412.3084147826,5412.3084147826,0,1,,2023,131XX
3,3431539,,20101093,00,002,33120,1019,15,330000001,4166.7926776579,4166.7926776579,0,1,,2023,33000
3,3431540,,20101168,00,002,26300,35,8,262YY0001,30782.4064084185,18428.4064084185,0,1,,2023,262YY
3,3431541,,20101432,00,002,18122,127,5,180000002,12590.0359877333,500.0359877333,0,1,,2023,18000
3,3431542,,20102414,00,002,32501,71,5,325000001,11308.8994126181,4.8994126181,0,1,,2023,32500
3,3431543,,20103826,00,002,31090,184,6,310000001,9054.3778907770,9054.3778907770,0,1,,2023,31000
3,3431544,,20104535,00,002,16291,191,27,162000002,32028.5986572571,32028.5986572571,0,1,,2023,16200
3,3431545,,20105151,00,002,33120,1019,15,330000001,8645.0967742223,8645.0967742223,0,1,,2023,33000
3,3431546,,20136990,00,002,25991,618,68,255XX0002,46113.5761528358,43568.5761528358,0,1,,2023,255XX
3,3431547,,20138830,00,002,16233,189,5,162000001,19397.8928315721,19291.8928315721,0,1,,2023,16200
3,3431548,,20140190,00,002,25620,889,29,255XX0001,8170.6863876361,8164.6863876361,0,1,,2023,255XX
3,3431549,,20140893,00,002,32120,175,5,321XX0002,4329.3764087368,4329.3764087368,0,1,,2023,321XX
3,3431550,,20157830,00,002,08120,24,5,080000003,52919.8515270819,52919.8515270819,0,1,,2023,08000
3,3431551,,20173928,00,002,33150,416,15,330000002,10886.4918464387,10792.4918464387,0,1,,2023,33000
3,3431552,,20176558,00,002,32990,210,5,321XX0001,2743.7770746955,2743.7770746955,0,1,,2023,321XX
3,3431553,,20180667,00,002,33120,1019,15,330000001,4114.7531637301,4114.7531637301,0,1,,2023,33000
3,3431554,,20181061,00,002,32502,71,5,325000001,12668.4440618310,12668.4440618310,0,1,,2023,32500
3,3431555,,20181913,00,002,32990,61,5,321XX0003,10314.4359405651,10314.4359405651,0,1,,2023,321XX
3,3431556,,20193926,00,002,18122,62,5,180000003,45012.7101610159,45012.7101610159,0,1,,2023,18000
3,3431557,,20197018,00,002,32990,61,5,321XX0003,30467.9617867514,30467.9617867514,0,1,,2023,321XX
3,3431558,,20204558,00,002,33120,416,15,330000002,11097.1383683653,11097.1383683653,0,1,,2023,33000
3,3431559,,20205001,00,002,33200,181,17,330000003,34026.6926353928,33219.6926353928,0,1,,2023,33000
